2028597682	2026480526	699201	1	300	咪咕影院-按次3元7天	30	02	1	20160503032146	0			20224001	咪咕影院-按次3元7天			20160824
2028597683	2026480527	699201	1	400	咪咕影院-按次4元	30	02	1	20160503032157	0			20224002	咪咕影院-按次4元			20160824
2028597732	2026480576	699201	1	0	华谊央视专区按次免费	30	02	1	20160613031419	0			20223101	华谊央视专区按次免费			20160824
2028597738	2026480582	699201	1	1000	华谊央视专区按次10元	30	02	1	20160613031441	0			20223100	华谊央视专区按次10元			20160824
2028597740	2026480584	699050	1	1	M1905电影网按次0.01元	30	02	1	20160613031347	0			30820602	M1905电影网按次0.01元			20160824
2028597756	2026480600	699019	1	2	咪咕直播-收费业务0.02元按次	30	02	1	20160613065740	0			10828002	咪咕直播-收费业务0.02元按次			20160824
2028597759	2026480603	699019	1	5	咪咕直播-收费业务0.05元按次	30	02	1	20160613070946	0			10828005	咪咕直播-收费业务0.05元按次			20160824
2028597761	2026480605	699019	1	20	咪咕直播-收费业务0.2元按次	30	02	1	20160613071116	0			10828007	咪咕直播-收费业务0.2元按次			20160824
2028597764	2026480608	699019	1	50	咪咕直播-收费业务0.5元按次	30	02	1	20160613071246	0			10828010	咪咕直播-收费业务0.5元按次			20160824
2028597773	2026480617	699019	1	500	咪咕直播-收费业务5元按次	30	02	1	20160613071412	0			10828019	咪咕直播-收费业务5元按次			20160824
2028597776	2026480620	699019	1	800	咪咕直播-收费业务8元按次	30	02	1	20160613065115	0			10828022	咪咕直播-收费业务8元按次			20160824
2028597778	2026480622	699019	1	1000	咪咕直播-收费业务10元按次	30	02	1	20160613062905	0			10828024	咪咕直播-收费业务10元按次			20160824
2028597782	2026480626	699019	1	1400	咪咕直播-收费业务14元按次	30	02	1	20160613062753	0			10828028	咪咕直播-收费业务14元按次			20160824
2028597784	2026480628	699019	1	1600	咪咕直播-收费业务16元按次	30	02	1	20160613063147	0			10828030	咪咕直播-收费业务16元按次			20160824
2028597786	2026480630	699019	1	1800	咪咕直播-收费业务18元按次	30	02	1	20160613063708	0			10828032	咪咕直播-收费业务18元按次			20160824
2028597799	2026480643	699019	0	0	咪咕直播-收费业务0元包月	30	01	1	20160613064645	0			10838045	咪咕直播-收费业务0元包月			20160824
2028597812	2026480656	699039	1	1000	央广-悦听栏目按次10元	30	02	1	20160614063037	0			20320061	央广-悦听栏目按次10元			20160824
2028597845	2026480689	699062	1	1	国教视讯按次0.01元	30	02	1	20160614075513	0			30820664	国教视讯按次0.01元			20160824
2028597860	2026480704	699056	1	500	掌握娱乐手机视频按次5元	30	02	1	20160614085511	0			30820610	掌握娱乐手机视频按次5元			20160824
2028597869	2026480713	699058	1	500	环球视讯按次5元	30	02	1	20160614084528	0			30820640	环球视讯按次5元			20160824
